ID,Punto_Partida,Punto_Llegada,Distancia (km),Tiempo (min),Precio (S/),Empresa_Courier
1D1329,San Juan de Lurigancho,Puente Piedra,5.15,31,14,Serpost
1D1329,San Juan de Lurigancho,Puente Piedra,5.15,44,18,DHL Express Perú
1D1330,Puente Piedra,La Perla,15.79,79,14,Olva Courier
1D1330,Puente Piedra,La Perla,15.79,84,16,Serpost
1D1330,Puente Piedra,La Perla,15.79,123,17,DHL Express Perú
1D1331,San Juan de Lurigancho,Chorrillos,22.76,39,22,Olva Courier
1D1331,San Juan de Lurigancho,Chorrillos,22.76,108,10,Serpost
1D1331,San Juan de Lurigancho,Chorrillos,22.76,76,23,DHL Express Perú
1D1332,Miraflores,Lurigancho,21.35,28,13,Olva Courier
1D1332,Miraflores,Lurigancho,21.35,49,17,Serpost
1D1332,Miraflores,Lurigancho,21.35,71,22,DHL Express Perú
1D1333,San Luis,Lurín,20.58,81,20,Olva Courier
1D1333,San Luis,Lurín,20.58,53,14,Serpost
1D1333,San Luis,Lurín,20.58,120,14,DHL Express Perú
1D1334,Rímac,Ventanilla,26.66,55,24,Olva Courier
1D1334,Rímac,Ventanilla,26.66,18,15,Serpost
1D1334,Rímac,Ventanilla,26.66,49,14,DHL Express Perú
1D1335,Punta Negra,Ventanilla,12.92,90,18,Olva Courier
1D1335,Punta Negra,Ventanilla,12.92,98,22,Serpost
1D1335,Punta Negra,Ventanilla,12.92,72,21,DHL Express Perú
1D1336,Santa María del Mar,Pachacámac,29.61,66,23,Olva Courier
1D1336,Santa María del Mar,Pachacámac,29.61,99,21,Serpost
1D1336,Santa María del Mar,Pachacámac,29.61,118,15,DHL Express Perú
1D1337,Lurín,Punta Hermosa,26.01,96,22,Olva Courier
1D1337,Lurín,Punta Hermosa,26.01,30,20,Serpost
1D1337,Lurín,Punta Hermosa,26.01,106,14,DHL Express Perú
1D1338,San Borja,San Miguel,7.11,54,25,Olva Courier
1D1338,San Borja,San Miguel,7.11,115,21,Serpost
1D1338,San Borja,San Miguel,7.11,65,15,DHL Express Perú
1D1339,Pucusana,Pachacámac,6.64,121,14,Olva Courier
1D1339,Pucusana,Pachacámac,6.64,69,18,Serpost
1D1339,Pucusana,Pachacámac,6.64,101,11,DHL Express Perú
1D1340,Breña,Magdalena del Mar,5.42,43,24,Olva Courier
1D1340,Breña,Magdalena del Mar,5.42,113,22,Serpost
1D1340,Breña,Magdalena del Mar,5.42,98,11,DHL Express Perú
1D1341,La Molina,San Luis,29.69,98,14,Olva Courier
1D1341,La Molina,San Luis,29.69,32,25,Serpost
1D1341,La Molina,San Luis,29.69,42,16,DHL Express Perú
1D1342,Callao,Pachacámac,18.49,57,21,Olva Courier
1D1342,Callao,Pachacámac,18.49,31,18,Serpost
1D1342,Callao,Pachacámac,18.49,67,13,DHL Express Perú
1D1343,Villa María del Triunfo,Lurín,26.53,112,22,Olva Courier
1D1343,Villa María del Triunfo,Lurín,26.53,20,13,Serpost
1D1343,Villa María del Triunfo,Lurín,26.53,33,23,DHL Express Perú
1D1344,Punta Negra,Chorrillos,10.4,118,12,Olva Courier
1D1344,Punta Negra,Chorrillos,10.4,109,16,Serpost
1D1344,Punta Negra,Chorrillos,10.4,96,15,DHL Express Perú
1D1345,Villa María del Triunfo,Santa Anita,10.63,84,16,Olva Courier
1D1345,Villa María del Triunfo,Santa Anita,10.63,90,15,Serpost
1D1345,Villa María del Triunfo,Santa Anita,10.63,66,20,DHL Express Perú
1D1346,Jesús María,San Martín de Porres,26.95,24,21,Olva Courier
1D1346,Jesús María,San Martín de Porres,26.95,84,18,Serpost
1D1346,Jesús María,San Martín de Porres,26.95,65,21,DHL Express Perú
1D1347,Mi Perú,Ancón,10.13,27,17,Olva Courier
1D1347,Mi Perú,Ancón,10.13,55,25,Serpost
1D1347,Mi Perú,Ancón,10.13,100,18,DHL Express Perú
1D1348,Miraflores,Chaclacayo,23.36,106,21,Olva Courier
1D1348,Miraflores,Chaclacayo,23.36,109,18,Serpost
1D1348,Miraflores,Chaclacayo,23.36,93,20,DHL Express Perú
1D1349,La Perla,San Miguel,25.35,110,13,Olva Courier
1D1349,La Perla,San Miguel,25.35,78,13,Serpost
1D1349,La Perla,San Miguel,25.35,46,14,DHL Express Perú
1D1350,Villa María del Triunfo,San Isidro,21.64,75,23,Olva Courier
1D1350,Villa María del Triunfo,San Isidro,21.64,76,17,Serpost
1D1350,Villa María del Triunfo,San Isidro,21.64,112,17,DHL Express Perú
1D1351,San Luis,Independencia,10.83,98,24,Olva Courier
1D1351,San Luis,Independencia,10.83,63,22,Serpost
1D1351,San Luis,Independencia,10.83,57,22,DHL Express Perú
1D1352,San Juan de Lurigancho,Cercado de Lima,27.33,66,20,Olva Courier
1D1352,San Juan de Lurigancho,Cercado de Lima,27.33,68,16,Serpost
1D1352,San Juan de Lurigancho,Cercado de Lima,27.33,64,12,DHL Express Perú
1D1353,Santiago de Surco,Comas,29.12,119,19,Olva Courier
1D1353,Santiago de Surco,Comas,29.12,90,18,Serpost
1D1353,Santiago de Surco,Comas,29.12,81,15,DHL Express Perú
1D1354,Bellavista,Lurigancho,12.34,117,20,Olva Courier
1D1354,Bellavista,Lurigancho,12.34,118,24,Serpost
1D1354,Bellavista,Lurigancho,12.34,76,18,DHL Express Perú
1D1355,Punta Hermosa,San Isidro,15.17,32,10,Olva Courier
1D1355,Punta Hermosa,San Isidro,15.17,78,17,Serpost
1D1355,Punta Hermosa,San Isidro,15.17,60,9,DHL Express Perú
1D1356,San Martín de Porres,San Isidro,25.11,61,14,Olva Courier
1D1356,San Martín de Porres,San Isidro,25.11,95,24,Serpost
1D1356,San Martín de Porres,San Isidro,25.11,39,13,DHL Express Perú
1D1357,El Agustino,Lurigancho,9.02,37,19,Olva Courier
1D1357,El Agustino,Lurigancho,9.02,102,14,Serpost
1D1357,El Agustino,Lurigancho,9.02,63,15,DHL Express Perú
1D1358,San Bartolo,San Bartolo,6.37,69,16,Olva Courier
1D1358,San Bartolo,San Bartolo,6.37,108,13,Serpost
1D1358,San Bartolo,San Bartolo,6.37,52,23,DHL Express Perú
1D1359,La Perla,San Juan de Lurigancho,13.02,118,17,Olva Courier
1D1359,La Perla,San Juan de Lurigancho,13.02,55,20,Serpost
1D1359,La Perla,San Juan de Lurigancho,13.02,114,18,DHL Express Perú
1D1360,Santiago de Surco,San Isidro,24.29,61,20,Olva Courier
1D1360,Santiago de Surco,San Isidro,24.29,97,24,Serpost
1D1360,Santiago de Surco,San Isidro,24.29,80,16,DHL Express Perú
1D1361,Comas,Santiago de Surco,15.71,88,15,Olva Courier
1D1361,Comas,Santiago de Surco,15.71,109,11,Serpost
1D1361,Comas,Santiago de Surco,15.71,121,12,DHL Express Perú
1D1362,Mi Perú,San Juan de Miraflores,13.05,70,26,Olva Courier
1D1362,Mi Perú,San Juan de Miraflores,13.05,99,23,Serpost
1D1362,Mi Perú,San Juan de Miraflores,13.05,99,21,DHL Express Perú
1D1363,Puente Piedra,Los Olivos,19.13,96,16,Olva Courier
1D1363,Puente Piedra,Los Olivos,19.13,64,19,Serpost
1D1363,Puente Piedra,Los Olivos,19.13,70,10,DHL Express Perú
1D1364,La Victoria,Santiago de Surco,29.79,126,23,Olva Courier
1D1364,La Victoria,Santiago de Surco,29.79,26,18,Serpost
1D1364,La Victoria,Santiago de Surco,29.79,109,16,DHL Express Perú
1D1365,Chaclacayo,Chorrillos,28.43,68,27,Olva Courier
1D1365,Chaclacayo,Chorrillos,28.43,114,16,Serpost
1D1365,Chaclacayo,Chorrillos,28.43,18,16,DHL Express Perú
1D1366,Carabayllo,Callao,29.26,119,26,Olva Courier
1D1366,Carabayllo,Callao,29.26,82,20,Serpost
1D1366,Carabayllo,Callao,29.26,56,17,DHL Express Perú
1D1367,Cieneguilla,Santa Rosa,6.85,68,22,Olva Courier
1D1367,Cieneguilla,Santa Rosa,6.85,52,24,Serpost
1D1367,Cieneguilla,Santa Rosa,6.85,73,13,DHL Express Perú
1D1368,Lince,Ancón,9.93,39,20,Olva Courier
1D1368,Lince,Ancón,9.93,42,16,Serpost
1D1368,Lince,Ancón,9.93,109,18,DHL Express Perú
1D1369,Mi Perú,San Juan de Miraflores,6.9,32,12,Olva Courier
1D1369,Mi Perú,San Juan de Miraflores,6.9,45,16,Serpost
1D1369,Mi Perú,San Juan de Miraflores,6.9,62,22,DHL Express Perú
1D1370,Chaclacayo,Pueblo Libre,26.81,110,13,Olva Courier
1D1370,Chaclacayo,Pueblo Libre,26.81,61,18,Serpost
1D1370,Chaclacayo,Pueblo Libre,26.81,87,21,DHL Express Perú
1D1371,San Martín de Porres,San Juan de Lurigancho,22.52,62,16,Olva Courier
1D1371,San Martín de Porres,San Juan de Lurigancho,22.52,39,18,Serpost
1D1371,San Martín de Porres,San Juan de Lurigancho,22.52,21,23,DHL Express Perú
1D1372,Villa María del Triunfo,Villa María del Triunfo,25.57,64,19,Olva Courier
1D1372,Villa María del Triunfo,Villa María del Triunfo,25.57,30,21,Serpost
1D1372,Villa María del Triunfo,Villa María del Triunfo,25.57,79,20,DHL Express Perú
1D1373,Pueblo Libre,Villa María del Triunfo,16.88,120,11,Olva Courier
1D1373,Pueblo Libre,Villa María del Triunfo,16.88,35,16,Serpost
1D1373,Pueblo Libre,Villa María del Triunfo,16.88,112,15,DHL Express Perú
1D1374,Santa Anita,Magdalena del Mar,26.81,100,19,Olva Courier
1D1374,Santa Anita,Magdalena del Mar,26.81,116,18,Serpost
1D1374,Santa Anita,Magdalena del Mar,26.81,36,15,DHL Express Perú
1D1375,Cieneguilla,Barranco,10.08,82,24,Olva Courier
1D1375,Cieneguilla,Barranco,10.08,28,23,Serpost
1D1375,Cieneguilla,Barranco,10.08,76,23,DHL Express Perú
1D1376,Ancón,La Perla,10.65,114,14,Olva Courier
1D1376,Ancón,La Perla,10.65,100,21,Serpost
1D1376,Ancón,La Perla,10.65,19,21,DHL Express Perú
1D1377,Independencia,Chaclacayo,12.11,56,12,Olva Courier
1D1377,Independencia,Chaclacayo,12.11,37,25,Serpost
1D1377,Independencia,Chaclacayo,12.11,105,21,DHL Express Perú
1D1378,Villa El Salvador,Bellavista,11.83,85,21,Olva Courier
1D1378,Villa El Salvador,Bellavista,11.83,36,19,Serpost
1D1378,Villa El Salvador,Bellavista,11.83,64,20,DHL Express Perú
1D1379,Bellavista,Ate,13.15,24,21,Olva Courier
1D1379,Bellavista,Ate,13.15,57,15,Serpost
1D1379,Bellavista,Ate,13.15,84,24,DHL Express Perú
1D1380,Los Olivos,Comas,11.12,100,16,Olva Courier
1D1380,Los Olivos,Comas,11.12,96,16,Serpost
1D1380,Los Olivos,Comas,11.12,43,18,DHL Express Perú
1D1381,Callao,Santa María del Mar,18.89,74,16,Olva Courier
1D1381,Callao,Santa María del Mar,18.89,43,23,Serpost
1D1381,Callao,Santa María del Mar,18.89,79,10,DHL Express Perú
1D1382,Independencia,Pachacámac,6.33,88,17,Olva Courier
1D1382,Independencia,Pachacámac,6.33,119,25,Serpost
1D1382,Independencia,Pachacámac,6.33,114,16,DHL Express Perú
1D1383,Pueblo Libre,San Martín de Porres,6.23,63,17,Olva Courier
1D1383,Pueblo Libre,San Martín de Porres,6.23,83,17,Serpost
1D1383,Pueblo Libre,San Martín de Porres,6.23,111,20,DHL Express Perú
1D1384,La Punta,Punta Negra,27.58,59,22,Olva Courier
1D1384,La Punta,Punta Negra,27.58,61,24,Serpost
1D1384,La Punta,Punta Negra,27.58,76,22,DHL Express Perú
1D1385,La Perla,Punta Hermosa,27.23,102,9,Olva Courier
1D1385,La Perla,Punta Hermosa,27.23,118,26,Serpost
1D1385,La Perla,Punta Hermosa,27.23,62,24,DHL Express Perú
1D1386,Puente Piedra,Comas,16.56,42,18,Olva Courier
1D1386,Puente Piedra,Comas,16.56,124,18,Serpost
1D1386,Puente Piedra,Comas,16.56,66,22,DHL Express Perú
1D1387,Punta Hermosa,Lince,14.96,62,11,Olva Courier
1D1387,Punta Hermosa,Lince,14.96,53,16,Serpost
1D1387,Punta Hermosa,Lince,14.96,75,15,DHL Express Perú
1D1388,Santiago de Surco,Surquillo,23.51,45,19,Olva Courier
1D1388,Santiago de Surco,Surquillo,23.51,120,15,Serpost
1D1388,Santiago de Surco,Surquillo,23.51,65,15,DHL Express Perú
1D1389,Lince,Bellavista,21.83,24,20,Olva Courier
1D1389,Lince,Bellavista,21.83,111,14,Serpost
1D1389,Lince,Bellavista,21.83,91,22,DHL Express Perú
1D1390,Jesús María,Comas,20.68,116,24,Olva Courier
1D1390,Jesús María,Comas,20.68,117,17,Serpost
1D1390,Jesús María,Comas,20.68,90,20,DHL Express Perú
1D1391,Barranco,Callao,18.4,28,22,Olva Courier
1D1391,Barranco,Callao,18.4,80,15,Serpost
1D1391,Barranco,Callao,18.4,28,19,DHL Express Perú
1D1392,San Borja,San Juan de Lurigancho,29.77,66,17,Olva Courier
1D1392,San Borja,San Juan de Lurigancho,29.77,41,18,Serpost
1D1392,San Borja,San Juan de Lurigancho,29.77,110,23,DHL Express Perú
1D1393,Punta Negra,Chaclacayo,23.41,24,19,Olva Courier
1D1393,Punta Negra,Chaclacayo,23.41,44,18,Serpost
1D1393,Punta Negra,Chaclacayo,23.41,81,18,DHL Express Perú
1D1394,San Isidro,Santiago de Surco,21.27,66,21,Olva Courier
1D1394,San Isidro,Santiago de Surco,21.27,72,23,Serpost
1D1394,San Isidro,Santiago de Surco,21.27,49,23,DHL Express Perú
1D1395,San Juan de Miraflores,Santa Rosa,22.46,116,15,Olva Courier
1D1395,San Juan de Miraflores,Santa Rosa,22.46,95,14,Serpost
1D1395,San Juan de Miraflores,Santa Rosa,22.46,29,15,DHL Express Perú
1D1396,Santiago de Surco,San Isidro,27.71,66,20,Olva Courier
1D1396,Santiago de Surco,San Isidro,27.71,92,18,Serpost
1D1396,Santiago de Surco,San Isidro,27.71,21,21,DHL Express Perú
1D1397,El Agustino,Bellavista,12.26,79,22,Olva Courier
1D1397,El Agustino,Bellavista,12.26,60,16,Serpost
1D1397,El Agustino,Bellavista,12.26,61,17,DHL Express Perú
1D1398,Pachacámac,Ancón,21.86,47,16,Olva Courier
1D1398,Pachacámac,Ancón,21.86,38,24,Serpost
1D1398,Pachacámac,Ancón,21.86,28,13,DHL Express Perú
1D1399,Ancón,Villa El Salvador,18.62,46,11,Olva Courier
1D1399,Ancón,Villa El Salvador,18.62,124,13,Serpost
1D1399,Ancón,Villa El Salvador,18.62,84,18,DHL Express Perú
1D1400,Los Olivos,Barranco,9.82,102,17,Olva Courier
1D1400,Los Olivos,Barranco,9.82,64,13,Serpost
1D1400,Los Olivos,Barranco,9.82,26,20,DHL Express Perú
1D1401,Lurigancho,San Bartolo,18.7,100,14,Olva Courier
1D1401,Lurigancho,San Bartolo,18.7,46,15,Serpost
1D1401,Lurigancho,San Bartolo,18.7,63,20,DHL Express Perú
1D1402,San Martín de Porres,Pucusana,27.26,92,14,Olva Courier
1D1402,San Martín de Porres,Pucusana,27.26,57,21,Serpost
1D1402,San Martín de Porres,Pucusana,27.26,76,24,DHL Express Perú
1D1403,San Borja,Villa El Salvador,13.0,69,20,Olva Courier
1D1403,San Borja,Villa El Salvador,13.0,84,19,Serpost
1D1403,San Borja,Villa El Salvador,13.0,29,12,DHL Express Perú
1D1404,Bellavista,Punta Negra,21.12,109,14,Olva Courier
1D1404,Bellavista,Punta Negra,21.12,32,12,Serpost
1D1404,Bellavista,Punta Negra,21.12,125,24,DHL Express Perú
1D1405,Carabayllo,Rímac,27.05,45,17,Olva Courier
1D1405,Carabayllo,Rímac,27.05,50,11,Serpost
1D1405,Carabayllo,Rímac,27.05,42,16,DHL Express Perú
1D1406,Chaclacayo,Santa Anita,16.6,74,15,Olva Courier
1D1406,Chaclacayo,Santa Anita,16.6,103,13,Serpost
1D1406,Chaclacayo,Santa Anita,16.6,54,25,DHL Express Perú
1D1407,San Juan de Lurigancho,Jesús María,5.05,61,14,Olva Courier
1D1407,San Juan de Lurigancho,Jesús María,5.05,52,20,Serpost
1D1407,San Juan de Lurigancho,Jesús María,5.05,41,26,DHL Express Perú
1D1408,La Victoria,Magdalena del Mar,24.17,88,17,Olva Courier
1D1408,La Victoria,Magdalena del Mar,24.17,53,19,Serpost
1D1408,La Victoria,Magdalena del Mar,24.17,23,17,DHL Express Perú
1D1409,Villa María del Triunfo,Villa María del Triunfo,11.67,55,13,Olva Courier
1D1409,Villa María del Triunfo,Villa María del Triunfo,11.67,98,15,Serpost
1D1409,Villa María del Triunfo,Villa María del Triunfo,11.67,112,22,DHL Express Perú
1D1410,Carabayllo,Ancón,17.12,69,19,Olva Courier
1D1410,Carabayllo,Ancón,17.12,60,11,Serpost
1D1410,Carabayllo,Ancón,17.12,110,22,DHL Express Perú
1D1411,Breña,Callao,13.53,102,22,Olva Courier
1D1411,Breña,Callao,13.53,43,18,Serpost
1D1411,Breña,Callao,13.53,19,9,DHL Express Perú
1D1412,La Victoria,Puente Piedra,17.27,122,15,Olva Courier
1D1412,La Victoria,Puente Piedra,17.27,79,19,Serpost
1D1412,La Victoria,Puente Piedra,17.27,46,17,DHL Express Perú
1D1413,Santa Rosa,Cieneguilla,8.21,47,16,Olva Courier
1D1413,Santa Rosa,Cieneguilla,8.21,105,18,Serpost
1D1413,Santa Rosa,Cieneguilla,8.21,40,23,DHL Express Perú
1D1414,Villa María del Triunfo,Punta Hermosa,26.59,24,11,Olva Courier
1D1414,Villa María del Triunfo,Punta Hermosa,26.59,67,21,Serpost
1D1414,Villa María del Triunfo,Punta Hermosa,26.59,126,15,DHL Express Perú
1D1415,Lurigancho,Lurigancho,17.72,56,21,Olva Courier
1D1415,Lurigancho,Lurigancho,17.72,34,20,Serpost
1D1415,Lurigancho,Lurigancho,17.72,62,19,DHL Express Perú
1D1416,San Bartolo,Ventanilla,7.88,70,18,Olva Courier
1D1416,San Bartolo,Ventanilla,7.88,35,24,Serpost
1D1416,San Bartolo,Ventanilla,7.88,118,20,DHL Express Perú
1D1417,Lurín,La Perla,20.55,91,25,Olva Courier
1D1417,Lurín,La Perla,20.55,101,21,Serpost
1D1417,Lurín,La Perla,20.55,113,16,DHL Express Perú
1D1418,Independencia,San Martín de Porres,21.96,40,15,Olva Courier
1D1418,Independencia,San Martín de Porres,21.96,80,13,Serpost
1D1418,Independencia,San Martín de Porres,21.96,98,16,DHL Express Perú
1D1419,San Bartolo,San Bartolo,26.58,28,15,Olva Courier
1D1419,San Bartolo,San Bartolo,26.58,83,20,Serpost
1D1419,San Bartolo,San Bartolo,26.58,66,24,DHL Express Perú
1D1420,Santa Rosa,La Perla,23.78,104,15,Olva Courier
1D1420,Santa Rosa,La Perla,23.78,60,24,Serpost
1D1420,Santa Rosa,La Perla,23.78,80,17,DHL Express Perú
1D1421,La Punta,Lurín,5.63,29,19,Olva Courier
1D1421,La Punta,Lurín,5.63,43,14,Serpost
1D1421,La Punta,Lurín,5.63,123,18,DHL Express Perú
1D1422,Puente Piedra,Surquillo,6.52,39,9,Olva Courier
1D1422,Puente Piedra,Surquillo,6.52,57,12,Serpost
1D1422,Puente Piedra,Surquillo,6.52,84,15,DHL Express Perú
1D1423,Cieneguilla,Pucusana,11.38,108,18,Olva Courier
1D1423,Cieneguilla,Pucusana,11.38,54,18,Serpost
1D1423,Cieneguilla,Pucusana,11.38,107,17,DHL Express Perú
1D1424,Breña,Barranco,21.57,30,22,Olva Courier
1D1424,Breña,Barranco,21.57,127,21,Serpost
1D1424,Breña,Barranco,21.57,100,16,DHL Express Perú
1D1425,Surquillo,San Martín de Porres,15.09,50,20,Olva Courier
1D1425,Surquillo,San Martín de Porres,15.09,43,20,Serpost
1D1425,Surquillo,San Martín de Porres,15.09,61,25,DHL Express Perú
1D1426,Ate,Los Olivos,16.42,34,16,Olva Courier
1D1426,Ate,Los Olivos,16.42,29,19,Serpost
1D1426,Ate,Los Olivos,16.42,67,15,DHL Express Perú
1D1427,El Agustino,Santa Rosa,9.58,86,14,Olva Courier
1D1427,El Agustino,Santa Rosa,9.58,54,13,Serpost
1D1427,El Agustino,Santa Rosa,9.58,91,17,DHL Express Perú
1D1428,Santiago de Surco,Ancón,26.47,48,20,Olva Courier
1D1428,Santiago de Surco,Ancón,26.47,27,15,Serpost
1D1428,Santiago de Surco,Ancón,26.47,98,18,DHL Express Perú
1D1429,Santa Anita,San Borja,29.05,106,19,Olva Courier
1D1429,Santa Anita,San Borja,29.05,110,20,Serpost
1D1429,Santa Anita,San Borja,29.05,120,20,DHL Express Perú
1D1430,Punta Negra,Los Olivos,19.11,81,22,Olva Courier
1D1430,Punta Negra,Los Olivos,19.11,45,9,Serpost
1D1430,Punta Negra,Los Olivos,19.11,64,19,DHL Express Perú
1D1431,San Miguel,Barranco,6.05,112,20,Olva Courier
1D1431,San Miguel,Barranco,6.05,30,13,Serpost
1D1431,San Miguel,Barranco,6.05,50,17,DHL Express Perú
1D1432,Lurigancho,San Luis,25.69,124,12,Olva Courier
1D1432,Lurigancho,San Luis,25.69,27,25,Serpost
1D1432,Lurigancho,San Luis,25.69,89,9,DHL Express Perú
1D1433,Comas,Callao,29.22,75,17,Olva Courier
1D1433,Comas,Callao,29.22,105,16,Serpost
1D1433,Comas,Callao,29.22,86,21,DHL Express Perú
1D1434,Magdalena del Mar,San Juan de Miraflores,23.32,57,16,Olva Courier
1D1434,Magdalena del Mar,San Juan de Miraflores,23.32,32,25,Serpost
1D1434,Magdalena del Mar,San Juan de Miraflores,23.32,97,13,DHL Express Perú
1D1435,San Luis,Santa Anita,13.63,103,25,Olva Courier
1D1435,San Luis,Santa Anita,13.63,68,23,Serpost
1D1435,San Luis,Santa Anita,13.63,93,14,DHL Express Perú
1D1436,Santiago de Surco,Surquillo,21.2,57,16,Olva Courier
1D1436,Santiago de Surco,Surquillo,21.2,78,13,Serpost
1D1436,Santiago de Surco,Surquillo,21.2,113,24,DHL Express Perú
1D1437,San Isidro,Chorrillos,9.69,24,15,Olva Courier
1D1437,San Isidro,Chorrillos,9.69,83,22,Serpost
1D1437,San Isidro,Chorrillos,9.69,107,12,DHL Express Perú
1D1438,San Luis,Chaclacayo,10.79,23,14,Olva Courier
1D1438,San Luis,Chaclacayo,10.79,108,15,Serpost
1D1438,San Luis,Chaclacayo,10.79,93,23,DHL Express Perú
1D1439,Bellavista,Santa María del Mar,19.54,66,27,Olva Courier
1D1439,Bellavista,Santa María del Mar,19.54,30,13,Serpost
1D1439,Bellavista,Santa María del Mar,19.54,23,11,DHL Express Perú
1D1440,Chaclacayo,La Perla,5.16,55,12,Olva Courier
1D1440,Chaclacayo,La Perla,5.16,79,12,Serpost
1D1440,Chaclacayo,La Perla,5.16,28,21,DHL Express Perú
1D1441,San Isidro,El Agustino,29.92,108,25,Olva Courier
1D1441,San Isidro,El Agustino,29.92,93,19,Serpost
1D1441,San Isidro,El Agustino,29.92,33,17,DHL Express Perú
1D1442,Punta Negra,Rímac,29.99,112,25,Olva Courier
1D1442,Punta Negra,Rímac,29.99,94,14,Serpost
1D1442,Punta Negra,Rímac,29.99,46,20,DHL Express Perú
1D1443,San Martín de Porres,San Luis,16.88,106,25,Olva Courier
1D1443,San Martín de Porres,San Luis,16.88,82,16,Serpost
1D1443,San Martín de Porres,San Luis,16.88,95,15,DHL Express Perú
1D1444,Pueblo Libre,Surquillo,13.83,29,22,Olva Courier
1D1444,Pueblo Libre,Surquillo,13.83,58,19,Serpost
1D1444,Pueblo Libre,Surquillo,13.83,94,17,DHL Express Perú
1D1445,Bellavista,Puente Piedra,16.8,44,22,Olva Courier
1D1445,Bellavista,Puente Piedra,16.8,114,17,Serpost
1D1445,Bellavista,Puente Piedra,16.8,41,16,DHL Express Perú
1D1446,La Perla,San Juan de Lurigancho,6.3,54,15,Olva Courier
1D1446,La Perla,San Juan de Lurigancho,6.3,54,25,Serpost
1D1446,La Perla,San Juan de Lurigancho,6.3,105,25,DHL Express Perú
1D1447,Lurigancho,Barranco,25.39,53,21,Olva Courier
1D1447,Lurigancho,Barranco,25.39,20,23,Serpost
1D1447,Lurigancho,Barranco,25.39,32,16,DHL Express Perú
1D1448,Barranco,San Isidro,26.97,56,21,Olva Courier
1D1448,Barranco,San Isidro,26.97,93,21,Serpost
1D1448,Barranco,San Isidro,26.97,91,16,DHL Express Perú
1D1449,Chorrillos,Ate,25.04,36,13,Olva Courier
1D1449,Chorrillos,Ate,25.04,21,18,Serpost
1D1449,Chorrillos,Ate,25.04,40,10,DHL Express Perú
1D1450,Carabayllo,Santiago de Surco,9.04,61,20,Olva Courier
1D1450,Carabayllo,Santiago de Surco,9.04,22,22,Serpost
1D1450,Carabayllo,Santiago de Surco,9.04,77,17,DHL Express Perú
1D1451,San Juan de Miraflores,La Perla,24.42,104,17,Olva Courier
1D1451,San Juan de Miraflores,La Perla,24.42,56,15,Serpost
